repo;metric;value
vmware/mangle;ContainsTestsCount;0
vmware/mangle;ContainsDevCount;0
vmware/mangle;ContainsProdCount;0
vmware/mangle;PropertiesContainsVersionCount;0
vmware/test-operations;ProfilesCount;1
vmware/test-operations;ContainsReleaseCount;1
vmware/test-operations;ContainsPropertiesCount;0
vmware/test-operations;ContainsActivationCount;1
vmware/test-operations;ContainsTestsCount;0
vmware/test-operations;ContainsDevCount;0
vmware/test-operations;ContainsProdCount;0
vmware/test-operations;PropertiesContainsVersionCount;0
vmware/upgrade-framework;ProfilesCount;1
vmware/upgrade-framework;ContainsReleaseCount;0
vmware/upgrade-framework;ContainsPropertiesCount;0
vmware/upgrade-framework;ContainsActivationCount;1
vmware/upgrade-framework;ContainsTestsCount;0
vmware/upgrade-framework;ContainsDevCount;0
vmware/upgrade-framework;ContainsProdCount;0
vmware/upgrade-framework;PropertiesContainsVersionCount;0
vmware/vcd-api-tools;ProfilesCount;1
vmware/vcd-api-tools;ContainsReleaseCount;1
vmware/vcd-api-tools;ContainsPropertiesCount;0
vmware/vcd-api-tools;ContainsActivationCount;0
vmware/vcd-api-tools;ContainsTestsCount;0
vmware/vcd-api-tools;ContainsDevCount;0
vmware/vcd-api-tools;ContainsProdCount;0
vmware/vcd-api-tools;PropertiesContainsVersionCount;0
wildfly/wildfly-core;ProfilesCount;1
wildfly/wildfly-core;ContainsReleaseCount;1
wildfly/wildfly-core;ContainsPropertiesCount;1
wildfly/wildfly-core;ContainsActivationCount;1
wildfly/wildfly-core;ContainsTestsCount;0
wildfly/wildfly-core;ContainsDevCount;0
wildfly/wildfly-core;ContainsProdCount;0
wildfly/wildfly-core;PropertiesContainsVersionCount;0
wix/wix-embedded-mysql;ProfilesCount;1
wix/wix-embedded-mysql;ContainsReleaseCount;1
wix/wix-embedded-mysql;ContainsPropertiesCount;0
wix/wix-embedded-mysql;ContainsActivationCount;0
wix/wix-embedded-mysql;ContainsTestsCount;0
wix/wix-embedded-mysql;ContainsDevCount;0
wix/wix-embedded-mysql;ContainsProdCount;0
wix/wix-embedded-mysql;PropertiesContainsVersionCount;0
wso2/ballerina-integrator;ProfilesCount;1
wso2/ballerina-integrator;ContainsReleaseCount;0
wso2/ballerina-integrator;ContainsPropertiesCount;1
wso2/ballerina-integrator;ContainsActivationCount;1
wso2/ballerina-integrator;ContainsTestsCount;0
wso2/ballerina-integrator;ContainsDevCount;0
wso2/ballerina-integrator;ContainsProdCount;0
wso2/ballerina-integrator;PropertiesContainsVersionCount;0
wso2/carbon-analytics-common;ProfilesCount;1
wso2/carbon-analytics-common;ContainsReleaseCount;0
wso2/carbon-analytics-common;ContainsPropertiesCount;0
wso2/carbon-analytics-common;ContainsActivationCount;1
wso2/carbon-analytics-common;ContainsTestsCount;0
wso2/carbon-analytics-common;ContainsDevCount;0
wso2/carbon-analytics-common;ContainsProdCount;0
wso2/carbon-analytics-common;PropertiesContainsVersionCount;0
wso2/carbon-apimgt;ProfilesCount;0
wso2/carbon-apimgt;ContainsReleaseCount;0
wso2/carbon-apimgt;ContainsPropertiesCount;0
wso2/carbon-apimgt;ContainsActivationCount;0
wso2/carbon-apimgt;ContainsTestsCount;0
wso2/carbon-apimgt;ContainsDevCount;0
wso2/carbon-apimgt;ContainsProdCount;0
wso2/carbon-apimgt;PropertiesContainsVersionCount;0
wso2/carbon-business-process;ProfilesCount;1
wso2/carbon-business-process;ContainsReleaseCount;0
wso2/carbon-business-process;ContainsPropertiesCount;0
wso2/carbon-business-process;ContainsActivationCount;1
wso2/carbon-business-process;ContainsTestsCount;0
wso2/carbon-business-process;ContainsDevCount;0
wso2/carbon-business-process;ContainsProdCount;0
wso2/carbon-business-process;PropertiesContainsVersionCount;0
wso2/carbon-commons;ProfilesCount;1
wso2/carbon-commons;ContainsReleaseCount;0
wso2/carbon-commons;ContainsPropertiesCount;0
wso2/carbon-commons;ContainsActivationCount;1
wso2/carbon-commons;ContainsTestsCount;0
wso2/carbon-commons;ContainsDevCount;0
wso2/carbon-commons;ContainsProdCount;0
wso2/carbon-commons;PropertiesContainsVersionCount;0
wso2/carbon-data;ProfilesCount;1
wso2/carbon-data;ContainsReleaseCount;0
wso2/carbon-data;ContainsPropertiesCount;0
wso2/carbon-data;ContainsActivationCount;1
wso2/carbon-data;ContainsTestsCount;0
wso2/carbon-data;ContainsDevCount;0
wso2/carbon-data;ContainsProdCount;0
wso2/carbon-data;PropertiesContainsVersionCount;0
wso2/carbon-identity-framework;ProfilesCount;0
wso2/carbon-identity-framework;ContainsReleaseCount;0
wso2/carbon-identity-framework;ContainsPropertiesCount;0
wso2/carbon-identity-framework;ContainsActivationCount;0
wso2/carbon-identity-framework;ContainsTestsCount;0
wso2/carbon-identity-framework;ContainsDevCount;0
wso2/carbon-identity-framework;ContainsProdCount;0
wso2/carbon-identity-framework;PropertiesContainsVersionCount;0
wso2/carbon-kernel;ProfilesCount;1
wso2/carbon-kernel;ContainsReleaseCount;0
wso2/carbon-kernel;ContainsPropertiesCount;0
wso2/carbon-kernel;ContainsActivationCount;1
wso2/carbon-kernel;ContainsTestsCount;0
wso2/carbon-kernel;ContainsDevCount;0
wso2/carbon-kernel;ContainsProdCount;0
wso2/carbon-kernel;PropertiesContainsVersionCount;0
wso2/carbon-mediation;ProfilesCount;1
wso2/carbon-mediation;ContainsReleaseCount;0
wso2/carbon-mediation;ContainsPropertiesCount;0
wso2/carbon-mediation;ContainsActivationCount;1
wso2/carbon-mediation;ContainsTestsCount;0
wso2/carbon-mediation;ContainsDevCount;0
wso2/carbon-mediation;ContainsProdCount;0
wso2/carbon-mediation;PropertiesContainsVersionCount;0
wso2/carbon-metrics;ProfilesCount;1
wso2/carbon-metrics;ContainsReleaseCount;0
wso2/carbon-metrics;ContainsPropertiesCount;0
wso2/carbon-metrics;ContainsActivationCount;0
wso2/carbon-metrics;ContainsTestsCount;0
wso2/carbon-metrics;ContainsDevCount;0
wso2/carbon-metrics;ContainsProdCount;0
wso2/carbon-metrics;PropertiesContainsVersionCount;0
wso2/carbon-ml;ProfilesCount;1
wso2/carbon-ml;ContainsReleaseCount;0
wso2/carbon-ml;ContainsPropertiesCount;0
wso2/carbon-ml;ContainsActivationCount;1
wso2/carbon-ml;ContainsTestsCount;0
wso2/carbon-ml;ContainsDevCount;0
wso2/carbon-ml;ContainsProdCount;0
wso2/carbon-ml;PropertiesContainsVersionCount;0
wso2/carbon-multitenancy;ProfilesCount;1
wso2/carbon-multitenancy;ContainsReleaseCount;0
wso2/carbon-multitenancy;ContainsPropertiesCount;0
wso2/carbon-multitenancy;ContainsActivationCount;1
wso2/carbon-multitenancy;ContainsTestsCount;0
wso2/carbon-multitenancy;ContainsDevCount;0
wso2/carbon-multitenancy;ContainsProdCount;0
wso2/carbon-multitenancy;PropertiesContainsVersionCount;0
wso2/carbon-p2-touchpoints;ProfilesCount;1
wso2/carbon-p2-touchpoints;ContainsReleaseCount;0
wso2/carbon-p2-touchpoints;ContainsPropertiesCount;0
wso2/carbon-p2-touchpoints;ContainsActivationCount;1
wso2/carbon-p2-touchpoints;ContainsTestsCount;0
wso2/carbon-p2-touchpoints;ContainsDevCount;0
wso2/carbon-p2-touchpoints;ContainsProdCount;0
wso2/carbon-p2-touchpoints;PropertiesContainsVersionCount;0
wso2/carbon-platform-integration-utils;ProfilesCount;0
wso2/carbon-platform-integration-utils;ContainsReleaseCount;0
wso2/carbon-platform-integration-utils;ContainsPropertiesCount;0
wso2/carbon-platform-integration-utils;ContainsActivationCount;0
wso2/carbon-platform-integration-utils;ContainsTestsCount;0
wso2/carbon-platform-integration-utils;ContainsDevCount;0
wso2/carbon-platform-integration-utils;ContainsProdCount;0
wso2/carbon-platform-integration-utils;PropertiesContainsVersionCount;0
wso2/carbon-rules;ProfilesCount;1
wso2/carbon-rules;ContainsReleaseCount;0
wso2/carbon-rules;ContainsPropertiesCount;0
wso2/carbon-rules;ContainsActivationCount;1
wso2/carbon-rules;ContainsTestsCount;0
wso2/carbon-rules;ContainsDevCount;0
wso2/carbon-rules;ContainsProdCount;0
wso2/carbon-rules;PropertiesContainsVersionCount;0
wso2/charon;ProfilesCount;1
wso2/charon;ContainsReleaseCount;1
wso2/charon;ContainsPropertiesCount;0
wso2/charon;ContainsActivationCount;0
wso2/charon;ContainsTestsCount;0
wso2/charon;ContainsDevCount;0
wso2/charon;ContainsProdCount;0
wso2/charon;PropertiesContainsVersionCount;0
wso2/dcos-common;ProfilesCount;1
wso2/dcos-common;ContainsReleaseCount;0
wso2/dcos-common;ContainsPropertiesCount;0
wso2/dcos-common;ContainsActivationCount;0
wso2/dcos-common;ContainsTestsCount;0
wso2/dcos-common;ContainsDevCount;0
wso2/dcos-common;ContainsProdCount;0
wso2/dcos-common;PropertiesContainsVersionCount;0
wso2/identity-api-user;ProfilesCount;0
wso2/identity-api-user;ContainsReleaseCount;0
wso2/identity-api-user;ContainsPropertiesCount;0
wso2/identity-api-user;ContainsActivationCount;0
wso2/identity-api-user;ContainsTestsCount;0
wso2/identity-api-user;ContainsDevCount;0
wso2/identity-api-user;ContainsProdCount;0
wso2/identity-api-user;PropertiesContainsVersionCount;0
wso2/jaggery;ProfilesCount;1
wso2/jaggery;ContainsReleaseCount;0
wso2/jaggery;ContainsPropertiesCount;0
wso2/jaggery;ContainsActivationCount;1
wso2/jaggery;ContainsTestsCount;0
wso2/jaggery;ContainsDevCount;0
wso2/jaggery;ContainsProdCount;0
wso2/jaggery;PropertiesContainsVersionCount;0
wso2/kubernetes-common;ProfilesCount;1
wso2/kubernetes-common;ContainsReleaseCount;0
wso2/kubernetes-common;ContainsPropertiesCount;0
wso2/kubernetes-common;ContainsActivationCount;0
wso2/kubernetes-common;ContainsTestsCount;0
wso2/kubernetes-common;ContainsDevCount;0
wso2/kubernetes-common;ContainsProdCount;0
wso2/kubernetes-common;PropertiesContainsVersionCount;0
wso2/micro-integrator;ProfilesCount;1
wso2/micro-integrator;ContainsReleaseCount;0
wso2/micro-integrator;ContainsPropertiesCount;0
wso2/micro-integrator;ContainsActivationCount;1
wso2/micro-integrator;ContainsTestsCount;0
wso2/micro-integrator;ContainsDevCount;0
wso2/micro-integrator;ContainsProdCount;0
wso2/micro-integrator;PropertiesContainsVersionCount;0
wso2/msf4j;ProfilesCount;0
wso2/msf4j;ContainsReleaseCount;0
wso2/msf4j;ContainsPropertiesCount;0
wso2/msf4j;ContainsActivationCount;0
wso2/msf4j;ContainsTestsCount;0
wso2/msf4j;ContainsDevCount;0
wso2/msf4j;ContainsProdCount;0
wso2/msf4j;PropertiesContainsVersionCount;0
wso2/product-apim;ProfilesCount;1
wso2/product-apim;ContainsReleaseCount;0
wso2/product-apim;ContainsPropertiesCount;0
wso2/product-apim;ContainsActivationCount;1
wso2/product-apim;ContainsTestsCount;0
wso2/product-apim;ContainsDevCount;0
wso2/product-apim;ContainsProdCount;0
wso2/product-apim;PropertiesContainsVersionCount;0
wso2/product-as;ProfilesCount;0
wso2/product-as;ContainsReleaseCount;0
wso2/product-as;ContainsPropertiesCount;0
wso2/product-as;ContainsActivationCount;0
wso2/product-as;ContainsTestsCount;0
wso2/product-as;ContainsDevCount;0
wso2/product-as;ContainsProdCount;0
wso2/product-as;PropertiesContainsVersionCount;0
wso2/product-ei;ProfilesCount;1
wso2/product-ei;ContainsReleaseCount;0
wso2/product-ei;ContainsPropertiesCount;0
wso2/product-ei;ContainsActivationCount;1
wso2/product-ei;ContainsTestsCount;0
wso2/product-ei;ContainsDevCount;0
wso2/product-ei;ContainsProdCount;0
wso2/product-ei;PropertiesContainsVersionCount;0
wso2/product-es;ProfilesCount;1
wso2/product-es;ContainsReleaseCount;0
wso2/product-es;ContainsPropertiesCount;0
wso2/product-es;ContainsActivationCount;1
wso2/product-es;ContainsTestsCount;0
wso2/product-es;ContainsDevCount;0
wso2/product-es;ContainsProdCount;0
wso2/product-es;PropertiesContainsVersionCount;0
wso2/product-iots;ProfilesCount;0
wso2/product-iots;ContainsReleaseCount;0
wso2/product-iots;ContainsPropertiesCount;0
wso2/product-iots;ContainsActivationCount;0
wso2/product-iots;ContainsTestsCount;0
wso2/product-iots;ContainsDevCount;0
wso2/product-iots;ContainsProdCount;0
wso2/product-iots;PropertiesContainsVersionCount;0
wso2/product-is;ProfilesCount;1
wso2/product-is;ContainsReleaseCount;1
wso2/product-is;ContainsPropertiesCount;0
wso2/product-is;ContainsActivationCount;1
wso2/product-is;ContainsTestsCount;0
wso2/product-is;ContainsDevCount;0
wso2/product-is;ContainsProdCount;0
wso2/product-is;PropertiesContainsVersionCount;0
wso2/siddhi-runner-beam;ProfilesCount;1
wso2/siddhi-runner-beam;ContainsReleaseCount;0
wso2/siddhi-runner-beam;ContainsPropertiesCount;0
wso2/siddhi-runner-beam;ContainsActivationCount;1
wso2/siddhi-runner-beam;ContainsTestsCount;0
wso2/siddhi-runner-beam;ContainsDevCount;0
wso2/siddhi-runner-beam;ContainsProdCount;0
wso2/siddhi-runner-beam;PropertiesContainsVersionCount;0
wso2/wso2-axiom;ProfilesCount;0
wso2/wso2-axiom;ContainsReleaseCount;0
wso2/wso2-axiom;ContainsPropertiesCount;0
wso2/wso2-axiom;ContainsActivationCount;0
wso2/wso2-axiom;ContainsTestsCount;0
wso2/wso2-axiom;ContainsDevCount;0
wso2/wso2-axiom;ContainsProdCount;0
wso2/wso2-axiom;PropertiesContainsVersionCount;0
wso2/wso2-axis2;ProfilesCount;0
wso2/wso2-axis2;ContainsReleaseCount;0
wso2/wso2-axis2;ContainsPropertiesCount;0
wso2/wso2-axis2;ContainsActivationCount;0
wso2/wso2-axis2;ContainsTestsCount;0
wso2/wso2-axis2;ContainsDevCount;0
wso2/wso2-axis2;ContainsProdCount;0
wso2/wso2-axis2;PropertiesContainsVersionCount;0
wso2/wso2-axis2-transports;ProfilesCount;1
wso2/wso2-axis2-transports;ContainsReleaseCount;0
wso2/wso2-axis2-transports;ContainsPropertiesCount;1
wso2/wso2-axis2-transports;ContainsActivationCount;1
wso2/wso2-axis2-transports;ContainsTestsCount;0
wso2/wso2-axis2-transports;ContainsDevCount;0
wso2/wso2-axis2-transports;ContainsProdCount;0
wso2/wso2-axis2-transports;PropertiesContainsVersionCount;0
wso2/wso2-commons-vfs;ProfilesCount;1
wso2/wso2-commons-vfs;ContainsReleaseCount;1
wso2/wso2-commons-vfs;ContainsPropertiesCount;0
wso2/wso2-commons-vfs;ContainsActivationCount;0
wso2/wso2-commons-vfs;ContainsTestsCount;0
wso2/wso2-commons-vfs;ContainsDevCount;0
wso2/wso2-commons-vfs;ContainsProdCount;0
wso2/wso2-commons-vfs;PropertiesContainsVersionCount;0
wso2/wso2-ode;ProfilesCount;1
wso2/wso2-ode;ContainsReleaseCount;0
wso2/wso2-ode;ContainsPropertiesCount;0
wso2/wso2-ode;ContainsActivationCount;1
wso2/wso2-ode;ContainsTestsCount;0
wso2/wso2-ode;ContainsDevCount;0
wso2/wso2-ode;ContainsProdCount;0
wso2/wso2-ode;PropertiesContainsVersionCount;0
wso2/wso2-openjpa;ProfilesCount;1
wso2/wso2-openjpa;ContainsReleaseCount;1
wso2/wso2-openjpa;ContainsPropertiesCount;1
wso2/wso2-openjpa;ContainsActivationCount;1
wso2/wso2-openjpa;ContainsTestsCount;1
wso2/wso2-openjpa;ContainsDevCount;0
wso2/wso2-openjpa;ContainsProdCount;0
wso2/wso2-openjpa;PropertiesContainsVersionCount;0
wso2/wso2-rampart;ProfilesCount;1
wso2/wso2-rampart;ContainsReleaseCount;1
wso2/wso2-rampart;ContainsPropertiesCount;0
wso2/wso2-rampart;ContainsActivationCount;1
wso2/wso2-rampart;ContainsTestsCount;0
wso2/wso2-rampart;ContainsDevCount;0
wso2/wso2-rampart;ContainsProdCount;0
wso2/wso2-rampart;PropertiesContainsVersionCount;0
wso2/wso2-synapse;ProfilesCount;1
wso2/wso2-synapse;ContainsReleaseCount;1
wso2/wso2-synapse;ContainsPropertiesCount;0
wso2/wso2-synapse;ContainsActivationCount;1
wso2/wso2-synapse;ContainsTestsCount;0
wso2/wso2-synapse;ContainsDevCount;0
wso2/wso2-synapse;ContainsProdCount;0
wso2/wso2-synapse;PropertiesContainsVersionCount;0
wso2-attic/carbon-identity;ProfilesCount;0
wso2-attic/carbon-identity;ContainsReleaseCount;0
wso2-attic/carbon-identity;ContainsPropertiesCount;0
wso2-attic/carbon-identity;ContainsActivationCount;0
wso2-attic/carbon-identity;ContainsTestsCount;0
wso2-attic/carbon-identity;ContainsDevCount;0
wso2-attic/carbon-identity;ContainsProdCount;0
wso2-attic/carbon-identity;PropertiesContainsVersionCount;0
wso2-attic/carbon-qos;ProfilesCount;1
wso2-attic/carbon-qos;ContainsReleaseCount;0
wso2-attic/carbon-qos;ContainsPropertiesCount;0
wso2-attic/carbon-qos;ContainsActivationCount;1
wso2-attic/carbon-qos;ContainsTestsCount;0
wso2-attic/carbon-qos;ContainsDevCount;0
wso2-attic/carbon-qos;ContainsProdCount;0
wso2-attic/carbon-qos;PropertiesContainsVersionCount;0
wso2-attic/esb-connectors;ProfilesCount;1
wso2-attic/esb-connectors;ContainsReleaseCount;0
wso2-attic/esb-connectors;ContainsPropertiesCount;0
wso2-attic/esb-connectors;ContainsActivationCount;1
wso2-attic/esb-connectors;ContainsTestsCount;0
wso2-attic/esb-connectors;ContainsDevCount;0
wso2-attic/esb-connectors;ContainsProdCount;0
wso2-attic/esb-connectors;PropertiesContainsVersionCount;0
wso2-attic/identity-outbound-auth-clef;ProfilesCount;1
wso2-attic/identity-outbound-auth-clef;ContainsReleaseCount;0
wso2-attic/identity-outbound-auth-clef;ContainsPropertiesCount;0
wso2-attic/identity-outbound-auth-clef;ContainsActivationCount;1
wso2-attic/identity-outbound-auth-clef;ContainsTestsCount;0
wso2-attic/identity-outbound-auth-clef;ContainsDevCount;0
wso2-attic/identity-outbound-auth-clef;ContainsProdCount;0
wso2-attic/identity-outbound-auth-clef;PropertiesContainsVersionCount;0
wso2-attic/mesos-artifacts;ProfilesCount;1
wso2-attic/mesos-artifacts;ContainsReleaseCount;0
wso2-attic/mesos-artifacts;ContainsPropertiesCount;0
wso2-attic/mesos-artifacts;ContainsActivationCount;0
wso2-attic/mesos-artifacts;ContainsTestsCount;0
wso2-attic/mesos-artifacts;ContainsDevCount;0
wso2-attic/mesos-artifacts;ContainsProdCount;0
wso2-attic/mesos-artifacts;PropertiesContainsVersionCount;0
wso2-attic/module-kafka;ProfilesCount;1
wso2-attic/module-kafka;ContainsReleaseCount;1
wso2-attic/module-kafka;ContainsPropertiesCount;0
